x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
40.226303679947925,37.08137576822982,35.209127363040594,75.3302423730823,17.672390650095654,27.497090381990294,57.01329538720856,5.113742344924652,63.93037884310896,9.346421871949786,-6.191033930359304
85.99681090001826,74.45573248850631,62.925497806252935,39.12657926142492,-12.636726639127103,68.33971710805756,28.75646152182248,-16.89810221075002,29.864838656310397,3.5079740455495494,102.76634708948262
30.591941767648233,38.354329799313376,36.01991064339121,69.0856076910415,28.64649920020041,37.34351813130149,70.34065579564188,-1.7784451374103964,45.24289701800536,16.405643297364513,23.521429483394122
87.77014160415821,75.80402527414695,35.25214606281904,6.568851887697658,22.08141845330382,39.02970582501509,44.95407336141158,44.892467185774336,19.33648613734744,50.25963375604269,15.249212371017205
16.121388772747093,31.997122587776268,40.15739686695151,68.14457007484903,21.050408244809955,38.22485253840484,46.24752481208909,7.68351430439464,65.41531931893527,15.164661579472854,9.884009556372536
83.2022830422349,96.20464635115404,12.33442920891989,24.398866590957322,12.404750505812359,30.9451178799384,51.808568681074924,46.77774882407105,24.808845830134345,68.98895299629812,8.429091506587502
41.704360707173166,91.11538309113988,45.1697740175393,45.74848774970543,28.370990476387757,2.265520456582058,-0.34532605257470017,83.50058383876691,63.501037168279936,60.708065369110145,-5.317517849677478
83.90374933220554,80.55334977672975,16.814124806307532,17.137528339842003,27.114183131654194,32.73184993630143,38.538983937714704,34.86772651110928,35.00417202891329,56.05990682341362,4.51256662137272
32.55734562646118,31.825603776656507,31.496548321383422,84.03158289479187,21.455639430309862,44.24822976443818,54.63441944918173,7.972872797293061,43.24818375998197,16.60872489155872,2.2536555823240234
42.149892293929355,111.42343170549016,62.09589489959296,42.58699116973675,16.994681023616195,4.412146504583717,23.011054316376384,74.55723665240137,47.31343464240091,58.07074334783068,10.473613568281912
35.75417594822147,74.01149679347711,63.4001194066739,61.20185761280397,15.925353171440499,7.001131595491012,7.918121946627467,86.53117060738359,29.501055713959055,77.63542078111487,-2.1824523775506437
37.267517237951765,91.12250512010347,68.24696195060093,57.61496765904791,34.44116613473585,26.898024657076867,7.515152190318243,89.25158008895396,41.710064214558315,68.5016566010058,23.56428068341954
38.34338568726688,20.587858778892304,38.234429490243876,78.93964991740933,16.432413891760817,38.99775806386726,40.91731776961576,-3.4090751325055395,41.16782332261962,15.814854786528443,13.025124854904435
32.53362773894778,112.83350422225504,76.54790023038517,60.764196629786255,-1.2739753586407438,-1.4201845793042143,8.740110880840191,79.70210749296305,46.730880276788994,65.41832439698882,20.91612762314537
25.093322184999465,38.40610303182568,31.965017542046635,68.17912333917124,27.219557327414833,40.53553438692406,52.2929017677464,-8.41314002001716,70.72518302720655,25.451395690391465,7.3594398978971425
85.21322807007299,88.90420089928456,98.80061846322984,36.71601724018962,22.628122209646868,64.44282143639593,15.379893959542958,-16.22479592101257,75.80807176314204,-4.882367228098666,72.5875660248114
47.22121370552864,84.94756289383062,44.60306514454388,69.0223215863012,3.17289002946786,6.1943107664724,-1.920410433383954,94.44911023779397,28.472260489144446,101.37951440556401,14.525286195414843
32.73855015954763,34.11594290195192,32.26328827349576,75.06493798058736,12.724261902494039,45.55321035291116,55.76053265273123,-11.350807390293348,41.80301967999562,22.622844511836742,0.5446717958836045
25.002862363385802,18.806370515703804,49.11631515300559,63.02168637801732,16.078476271006487,51.062387467449014,65.00453860674008,-4.458921110374919,51.10716798637404,26.406520171913463,9.564354402878731
71.72818627398175,99.25205333057443,60.594686410159355,23.29003714177764,7.6243804681050475,42.419891556645354,34.20146670455952,24.70098939630758,55.507730257281935,19.790186829881673,96.98697429395233
71.34630292587518,85.1317977325942,58.522879223934815,20.387503494820656,19.34788256367054,76.42008306460735,42.93190944340459,-0.2676820128128874,50.29004821594467,13.94596146973421,52.257160008494616
18.220936519490756,16.789556638599535,43.577784046944856,64.31158174829093,26.730396951821014,46.39336932827986,47.72064962560528,18.563247009523568,59.290608611953495,-13.89352098897661,1.963509218348225
90.45271913325604,76.78548922188536,17.29780811767226,5.4310970465680395,13.230939830476313,19.35595072040619,42.557961996437115,39.10761434740913,28.721775625800085,67.529929784061,8.792602806357067
79.22157308904781,64.13680865216789,21.81410240977693,13.83931554549204,14.968596571642166,35.45234110518181,42.38873481876197,44.3006775600099,36.7898822122462,51.877123038918526,17.71360744757796
102.84031045448322,75.3837608334476,24.60474077350415,12.23116165721613,16.641221050027532,26.145076217400696,52.80663032651157,47.307783228088894,25.443038674001556,65.80212044514462,23.264779549615167
36.12844555781368,73.20462027956923,66.43240542262427,40.99499967072027,15.014668154629172,8.271731532399341,35.70010456853229,77.47712051472362,37.24947626174973,62.116369473521,8.084909434276877
82.99289040609357,75.66993848318025,96.5609005286227,26.220568507972636,4.133643317343558,72.79896041698385,71.96083695068691,17.068784041901424,38.904629985536786,13.543876620690005,58.2486501583669
81.76716053037612,78.01320012718737,20.30059149390632,18.37802135436911,28.232315464640628,27.117776217999257,52.5251678668754,53.23561792638949,35.35694210288911,63.13894841419807,10.407629950040263
24.592534483231987,93.52804374128655,78.59424163450723,47.21589761486935,26.49782796761083,23.210065270324503,25.963091119719135,72.32369552262362,38.66998284953221,57.66065493630996,4.358846997034201
20.43051307934004,38.24823409194709,54.233599441089126,76.70953023633892,28.417529083746878,54.07404720309463,59.98235382477058,1.4781670403411686,55.80632369822503,11.982216392208064,4.10178607000614
72.89121807679828,116.24000423604845,95.58581006901483,35.637722609871844,-9.685305279457653,67.60210177586255,43.8433944600311,18.680770279307545,68.42288599436036,0.4553560811203492,112.55623488192653
29.44920720946464,37.45680017539635,33.411066174932095,61.10527201725077,18.39875458876086,46.79391997682685,52.13915257748026,1.8646709912969999,68.36524289268455,18.755371226200065,21.620070500407085
74.22674962523516,86.04910683571282,14.069442121893887,18.051549993673838,20.733825177192667,37.96627751034856,46.150794429001955,35.09904312134149,27.42209615781765,64.05532246081016,11.363239738878278
81.86827144763079,71.19159037532349,32.37907138298434,15.311948432293086,17.90664239799534,26.912731574281846,41.476313062766245,50.23975615403306,22.51671273437953,47.175761859065645,9.399265517564503
30.55092026298177,39.072650797973566,53.54182447702749,74.8277156919749,20.185945960650002,42.710738565110496,48.02338793171977,11.942525262145042,62.28759948504072,6.731069525066056,11.639410465903008
28.77442498563234,41.886440670373084,46.46254233793969,77.71394330269284,26.657987686306136,48.54372473817467,52.04818298923901,-1.9974874222657695,51.549611362043684,11.157686870441083,11.70802198164245
38.13340846407286,90.28985515548747,42.74738381087914,50.53266284792422,24.183573294031145,13.452740628568971,-11.634753066504949,77.32699971281453,74.54961725195469,78.68923258806073,1.1085563742298392
28.562435588989743,90.55432961232518,73.08201035195779,65.3744482403215,35.73297973305044,20.113398695786785,-7.444844504462059,74.87251161828279,57.79433952705541,88.54524449971399,-14.921061254469343
101.4549758832564,44.602885425271815,63.78652115521434,1.2797008318346208,-9.146756292986508,97.65033976718117,48.586246445855465,25.256915011901654,43.357977163217846,14.475674272848304,55.34036857428664
52.59645185574302,70.85509962086437,48.306956200508615,56.57268540045296,26.60685727116514,34.246639127752665,-0.2790860592893285,90.90002312091971,53.63824942288031,61.65500440235426,12.456523736462287
24.02667469282794,43.30321172895193,31.194301961760438,79.3268358933889,14.01159512881782,36.006144190751655,66.33425561486189,13.039030499525989,56.373376032615724,15.618674212935943,9.370723519228102
86.90866192484599,71.97293659594573,19.740811048113564,16.10519039012642,10.619066874020984,39.162020588993215,36.81799919693301,43.90337248015014,25.50223922660105,68.37258323047436,14.940499653421314
26.942994978088052,28.578001654166226,48.452398183189054,52.895968519170225,17.456519366815495,32.175092001289556,46.01976502793486,8.379046768874591,44.48545682760303,3.9574285822247592,24.91020323600015
86.34454705711772,66.31337156808134,16.22705732034318,29.045137460996447,20.559939992937565,9.943672009298172,55.745143294387034,46.50245833815455,23.695625487678857,60.08760533149666,6.5386529829633595
14.99494934882723,51.859623270935984,48.065196253185036,56.44203224775241,16.17730975832494,44.93273212999658,56.45240422912072,-3.734489021117966,54.93523941807519,14.378215946875063,-0.046303531912354146
71.32025218763545,67.13688272538975,16.37839091726296,24.046205860598,15.784509450349416,23.748621833931356,40.99118075322739,43.47269247735678,35.719122782838014,62.51081057808637,16.797495356993046
82.9063851822762,67.16760781164412,27.52043918355403,12.55015655287447,17.473755121348287,29.454736995557628,43.111006969657424,49.03064794195159,18.39063028939148,56.89813737007955,14.27727140331985
27.659291548971296,28.085861878206767,41.4562466727574,69.46112981010214,16.878183520627296,46.09066979245918,45.86317752681393,6.438279184564938,43.409730529060724,9.612558268591322,4.9036132635566165
87.03575709855622,75.56761214702945,33.46318508179508,26.201983399750254,16.555753168895038,79.24655455807286,65.96654553599623,20.747476296827738,58.56943303909823,-16.173514850801343,106.16622321028419
26.648601718373687,26.724763553677953,34.044624973303264,72.11875824372657,16.278624339450722,32.1324140979172,45.11096251817789,1.6333085523670516,60.49727167862673,15.21858004255964,5.278129684671045
82.31202280711915,71.70791834784126,65.3467217581397,11.599103509414588,-15.352580894110803,89.82903791105764,29.358701377412842,32.1734581849176,41.24535826231146,-13.867096167917005,89.47486203602543
41.43263573253252,110.4924088517319,92.35708252164252,54.8350585691004,-31.998188941693147,28.881496423785435,-1.256990972706701,68.33804605777208,49.31900775701639,58.366815439868816,9.199842207886931
30.794697068750125,22.633132595631345,37.7374928649311,73.67957130832609,23.500740322322816,40.25523964390809,49.79097762948851,15.864990229468159,63.974305628153814,17.014828868275167,-12.038517857090568
25.5164438069812,33.887603982053335,34.74488020813884,68.32729935921851,16.6442402494283,46.72846474461079,39.21565527725099,3.0983728191656805,51.66026720649,15.18009793485704,14.136855898117204
41.35988044303713,88.6695252398195,80.22583142006697,35.65162620797352,20.096659413547968,21.557967190301547,-9.647222337824921,59.92140581555549,45.14904553918157,55.788034691460595,10.89363804865139
85.56015645967844,101.17071475452782,92.36129280980467,24.15865302027679,24.70292056536281,62.66499103262758,16.64249970291566,10.862293088854551,35.282300040691055,16.86843010753577,81.45370728177308
79.05266527440799,85.85631923765057,25.333434205330356,28.477872711434763,20.286062192094764,24.37186200605452,56.49146530433097,38.643575668258045,27.75651500985624,54.76698987148552,-8.073882076304336
