x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,target
89.92812157346751,47.33365679376468,38.49305873036306,25.17060182708328,49.65359685734122,33.53686948208854,47.49518443735745,38.27525414941946,57.23152189275951,77.95552418229882,40.92166328200829,40.8239065488543,45.23554596431562,156.92515756895875,44.87667161769303,1
131.19619424088987,34.565087210985396,38.308189190313314,59.390869264750926,52.60027132133653,62.35466688583191,55.34738926211743,54.480157132850955,57.87003330803983,99.43002073431404,40.303941058424826,20.160161919672657,31.481127066387383,174.71720689742568,48.448371868596254,1
105.52802967890865,36.260846664566095,34.127072353039935,54.09844968140597,53.23341477758983,71.43328081151539,54.555814285315996,54.61303349927668,33.442842733451954,87.5133978036856,22.554406080899803,62.796703956513866,62.44557354290681,164.5806297927699,57.380851319713045,0
85.60446672859891,59.488251716824365,48.47766406342053,46.402087796900524,43.340555696288895,23.165613196794368,58.22937735744262,58.613099984634765,56.9349732575132,63.09792577768052,58.81272021065634,47.01741178945521,44.0547912017716,157.79764876795076,53.5634450856487,1
76.28497282395517,41.917112192024064,48.662443396025125,50.021457391383485,36.40943185781126,61.766030529641114,69.57362867127786,55.87268724696231,58.27054508173373,229.4548181073054,60.74556207472088,34.186647023662694,87.45208705406985,143.81560870542057,48.796707696833074,0
115.93112110527376,42.79486608735028,44.99620727667888,40.61951144514026,37.45696935944079,42.18411885251917,38.61532061811782,39.52589024600907,35.6549424059081,76.31992368643027,32.88126495440548,35.2211751287484,34.92406600937897,168.56783326820403,68.69871327588837,1
108.09339983157884,44.57768245238877,48.442164348682326,67.75444411636744,63.25810167162668,74.0888130640507,79.27736058617029,37.465991412196615,48.255541496802216,95.9533854771757,43.97835054172836,65.29525083252432,54.2388717125447,149.76391506600055,37.29035600453897,0
142.0063262553773,24.691761885023983,43.18702912830222,48.95891280399379,67.4811404858214,72.02892875994444,43.57054909448124,46.02242976646753,60.58953099717867,56.73106620716878,52.5846584524765,77.6219352296072,20.832150448413888,174.69951855602181,43.45693739550528,0
91.36418166349837,51.45945729532238,42.213386288400734,53.14921766214083,68.99286627754358,56.589731584286,71.18039524459968,28.479493356590574,56.76693863648349,80.50608678247781,50.0975172873182,69.03165131768161,56.046115242085335,154.65111946927368,45.12256298069194,0
95.38745198411868,44.54189910382034,48.60755920871629,57.68534165763494,55.15518184251032,37.47219023804081,56.94299351929376,48.10224500376584,59.78753939888784,84.19986379609183,46.541085952301984,37.171629950257476,49.83732186162677,157.4507196614448,53.884510625803074,1
109.45121190311393,48.228901423063846,44.601274981224925,50.78331313756082,82.57793851465124,42.6164461004393,54.20698762059037,47.12239157779464,42.59903421756409,44.12530754589257,35.96929848820597,88.36926030291686,12.597635280865678,151.45633722377406,47.563973596323876,1
93.79439430175236,28.411173971006463,44.824455047792995,55.51346165485026,42.43893376731036,52.92004039033729,59.89356226179298,57.862557212410834,57.58530597107427,106.49174393329662,45.79208521730787,57.17597195863878,55.81904848885486,130.19154056714382,39.834036869381386,1
54.67830177997952,42.44132212499325,34.99510410209727,56.71148429309507,63.44194152177906,20.333900707357095,77.78389326001015,51.01239208923472,58.41840684024568,73.20233393238445,58.7727672180321,51.74002462439181,57.06114903282223,143.0741329903562,41.8743679418509,1
77.4817972597902,40.99262388138365,47.27235043140129,69.03521595961286,69.35357263577991,41.62155112748289,69.33856783341173,55.37724634326135,46.793861416330024,96.92144768299354,44.08879813472189,36.66427610119014,51.01615321891928,148.57685173938293,43.79110673510371,1
81.18995708203673,56.45224986300401,49.85603833202232,43.00639046761174,61.289014302805796,52.06370434615141,55.794035121559226,68.03620841283904,41.668412423581,82.56263657431597,35.09077850234701,57.46947418096539,77.41764184004133,163.7336419296335,57.248961659195245,0
95.87547994860792,34.76844601604018,53.48501142337461,70.39036150167107,44.23935404404004,75.88513487445024,62.765610927213416,52.445337558462114,59.095073598241726,236.4448469229489,51.83033899555376,47.90633860760772,65.74078622733744,128.83485831462252,51.009846883310644,0
133.80955362983207,39.10200367508686,46.16835768935335,37.51643357957367,56.605145227169466,57.969176645109776,57.319415146763234,46.32400352312081,56.88668307416017,82.41665279422642,49.65108019142461,28.171912436403804,18.0141580988479,178.61645472255265,48.01305908366654,1
69.25030974949483,68.93997561391387,37.976159056273296,57.08947555950977,68.15946691409727,24.013666680427185,76.65462223981545,66.12863471053717,56.43305364346862,65.6069936262814,60.976379559144895,54.24831520316254,44.581845126914125,149.28688260762138,35.84122155612363,1
82.0436940787919,50.51495331413496,68.06605765283392,55.02424485435651,106.9091560415252,39.43552691985079,75.27175420072967,53.02155488568936,61.08127077477582,55.742691668807154,60.43574764210007,86.15170169155063,23.54377841418174,140.4151765989986,42.73395849759343,1
60.36042273273981,56.97248261313967,55.364703596004716,35.28948203808059,99.28669092313842,24.045985228042113,56.69210865451436,61.71790212541441,71.7986110452597,60.59864332330016,65.6976112658871,45.10618045100234,35.321194183120014,161.7900375872036,43.492052695261435,1
92.5746933496899,38.28755791323474,40.036314107641424,36.248769233685955,37.33170324508153,49.38317957497084,56.140464539269686,39.99383599522039,64.27761749846938,102.29543738772293,49.75422689946874,39.8035822683564,61.67137244879695,150.1664801710425,48.155099272212034,0
97.74249218512884,51.71831370119749,47.70346955472915,61.75316616971266,60.64296021269455,31.635387252831762,65.09041603296416,61.2611954895723,44.20160655987627,78.91088848790932,39.13513049305841,49.469458155448116,15.086917042432237,135.2675648008783,54.7133125372972,1
125.26775707896898,52.99340642460174,45.78156229197768,58.40412511385332,61.30515915533093,65.37820817872148,73.29073456421364,48.89496640391072,39.85740412856829,83.8086095453817,57.033430913582905,26.868338745668275,40.50685369070488,193.10028189100993,37.23841175168851,1
68.29445092761733,41.53688009577003,42.686682594842935,61.95183021979156,71.01152851589397,43.652063079053356,68.46227003390979,46.65090971274144,57.99401584707507,81.36711949997188,30.050828946564803,46.975793835450126,62.11424505921552,163.20939718646875,46.14384795162266,0
111.30606085289756,36.40318169066628,42.4180749670781,49.62834491033354,18.221273934359818,68.70136870751541,83.49477370955296,46.89631117686077,56.63049207261406,113.18161653916147,44.766439689820515,48.46430865357435,72.56316909877303,147.4166777220721,52.76977913872261,0
100.82838415611016,45.1444151285428,51.47839572899233,56.83488404224143,40.36026206394764,65.88515830702819,56.04973582240092,37.485745591231556,64.95258445410995,91.05290142299938,48.36788395037672,70.55564912150234,74.64764952827194,154.8976921327207,61.767712721463326,0
86.04447919169554,39.85391594662119,39.40055982796777,74.71945424594266,33.629200473933246,80.0365933124844,48.47034626233199,35.58520096706409,43.7385024988853,226.6767726121972,67.72186923698871,46.84967256182443,82.97166926541338,140.15947388303275,47.974944783344824,0
114.83382789295261,48.334433901661484,38.62931025262032,33.531970224832726,42.24185802930945,147.49566581863928,73.98793045980503,49.488720154114546,53.87329342350996,228.51866588831206,45.92069733626726,32.5266231233936,55.2432302822649,151.77945745435335,45.88229990974626,0
123.39953754700939,37.928540031934226,54.80505062037574,56.32234229825091,44.01592773971815,59.92909145747032,47.5176167374048,48.42112606512852,49.50529169517892,77.64966529818108,69.64040915358692,97.01015548684848,33.574650347578505,126.35766408489451,46.61398906204076,1
101.87310164268024,49.41615396782239,51.50395060449575,65.10740897672478,39.79862047025252,43.14362268561141,63.847767082143804,46.68548375486213,43.503757004350504,81.73144959406102,49.96183708493258,61.8603425526662,45.06030109668777,141.44537641530562,54.76564318484548,1
86.57396631896829,40.29869043367193,51.52601465874197,40.72144456223542,53.867232687168595,44.02576068120976,68.2237332610236,39.850720380268015,43.495548339984055,87.21396862385626,63.10491593574555,37.21470521943637,50.41950510626732,161.95928897088442,62.996567411385264,1
84.9604667916048,38.34451862501831,57.94433722055332,60.40179217709196,84.4622433517837,41.946387705103724,61.701479228536314,34.31247053644274,38.68754224742804,69.95220587739172,54.687975435815844,73.67573464035803,32.690292729302385,140.38039772468397,55.16087469994656,1
119.50484968188684,43.20617998065629,54.25146205406299,59.92954056589408,35.767385522909315,75.32701832250967,51.01165925391966,46.916878029198365,64.19426037622168,84.1431576649696,43.775186032118995,71.90282315615379,72.0283372396123,163.95129567701258,49.847127176838114,0
74.20933328981786,46.60706008545461,40.23606832530075,62.79842475187092,61.501980676257695,37.85266927462098,56.40795805010593,42.034101128468706,44.71639906552607,69.96459468618004,65.62058570987706,47.21162713497171,63.28122926033749,171.66533676806424,49.33871346068072,1
86.09199017483014,36.163104659645604,51.801551866205166,51.344099026344765,32.9776834559022,51.26697903996019,72.87049846234052,50.55855446538032,41.843294685750195,103.62063391921608,79.42066380838875,47.18519070514036,74.02992457755649,146.59383954527925,44.90551210757764,0
107.63057162696883,62.979466193453746,49.096621493146216,60.49217882556826,51.654889392279905,57.38967462906376,51.24822057284317,49.32843953138747,71.9469341351725,98.56864718303612,59.25851264497957,26.351658395221538,53.16434594968174,170.78272058088913,45.13180645121792,1
69.98169301766963,52.09987081878434,51.667827068741516,47.851726302908105,49.45328382192829,38.497196412807696,71.80792978686341,55.38385180277069,58.73106049330383,112.30144415616222,55.889895197583826,47.73913467037366,56.57538921203083,118.42058061813935,55.475158974192794,0
63.28794782738278,56.14800769583727,54.12413610327243,54.36690282458093,56.34709284454637,47.62035600610033,73.43040392630266,58.11732650251952,57.45000445537407,86.48260072411142,15.839945884827564,53.57000554496761,83.88234618852597,162.63573354859162,62.920082749597974,0
89.1992857502699,39.24080824537313,45.5319133804262,48.20985634050586,71.86707330813269,48.12314393407301,61.19148201328492,56.062766699776375,56.983097225752466,90.76153979093453,37.732403145103184,38.288812347929536,42.596407948312056,158.00091331344302,47.912180181555755,1
43.83015580667063,34.18923642257223,37.78783972288058,43.11523689678349,96.56603232162362,22.31987966207401,52.31238841088219,52.66135249215382,52.41606720889873,85.65049803547682,46.41370082873738,37.56888560150966,47.11887489626671,140.92050815385994,50.48270745542345,1
85.19480626902718,62.81870352771237,67.21021612540925,56.72122818167182,69.17512839508663,42.45316093555884,53.09444119439283,28.286824473457095,56.79251673753395,87.05937517707716,50.82942079264137,78.64448414455156,33.11014336590317,114.88859024823547,68.42767496039153,1
104.85379270404115,38.409340160332675,59.55012195918365,55.75119928148135,43.63908674491001,56.74943459835003,60.076716988882595,44.78500258303385,43.38543245685125,116.28496265488268,46.14672250623626,41.35744800912864,41.067745269275214,132.41975543883817,31.553941870374125,0
83.2703603232268,37.39564322023693,50.22717301657543,51.62455694136906,57.4887694028749,41.66992899993446,56.09449849994151,45.4827855544929,54.22596415525113,73.88414900616843,26.090371757535856,59.41167821708311,52.624604560517696,155.5057867071624,63.237507294635805,1
76.28422092185487,52.33567478857414,53.56117094923925,54.61489979987172,26.892077560449557,39.001805718088775,49.76010389562615,62.51124546955733,54.713392220167805,98.48811212836125,43.65337542145609,39.81912711944952,78.38784828963712,149.50074729109176,37.60190932580541,0
79.66088842270486,39.98448128222759,51.382488512698274,62.66678435104378,58.177140129953244,54.88986976550507,64.01359943612582,52.95846465688549,42.68596969052534,89.78522312135584,52.851803612872345,65.89116714300414,65.07634418340535,147.92487351479613,47.04757366156009,0
82.9259137751583,48.206458002492674,66.79698939558062,45.2998924395152,51.54190489157739,43.53062515423153,58.88731823822043,46.39767470105425,57.83228316449984,91.28501545240411,44.64525282580078,31.011827982765602,68.83743709063125,167.1486459249995,67.2477878838967,1
61.89393280284211,51.095681672398726,63.49892969895211,58.20868667906181,77.22528526369952,40.793985726022875,73.21646449286277,63.56865706315066,46.74957336733569,111.19301709836444,50.9749952445337,44.364096601733166,52.76142129113026,123.4104052109699,56.83436437933952,1
103.12546907547409,57.855301865599884,51.150894234291556,55.7591907922624,67.65821542533001,46.07305225437871,74.29365400480984,41.69499319815252,51.89275727703883,77.01124804568681,47.691503703376384,81.62898159923955,25.60406862419169,125.49916619922033,23.47299745894514,1
102.33008179476028,42.50143055689711,49.08505319150738,35.393438899281186,69.57780019576613,58.362214747878625,61.15480979774501,63.382901387677116,54.74943291971995,80.61585279586407,39.28417261648283,56.57020712230748,45.800291460570485,164.39899092071605,57.022948410853445,0
65.31701388752003,51.81292952216175,44.48653986245503,62.00171900854379,67.30910276504916,34.716238005283714,53.79301559927818,56.928129221883694,28.93901078096644,101.66162382323894,50.249284484976556,46.639838362168774,51.219386177999354,126.53838358453231,62.30618530297625,1
118.49083320606518,50.873248647349534,35.69491515984229,55.28784299993344,74.8888082438661,42.46291227859878,49.880085114803904,46.76187278326027,57.362651351714106,40.77894917691634,60.253202711197424,76.57208283853572,13.15631351831944,165.98818973575843,45.53644814972336,1
93.9927098732797,51.43695665484049,58.26673311000348,71.45222416763669,51.88763232381818,51.629901377445506,67.86822073939955,57.46147347216453,36.819704541449426,102.98906676127282,45.51928068093544,35.21938168476461,51.26536252919625,152.4550763251786,41.908414371672286,0
68.58913018393392,38.84595961219213,41.21469893885674,40.49671043623558,60.22552178896986,52.05726277457202,69.70666917174347,48.43999737716099,51.66518972721601,92.17340763621948,49.114619070617834,42.51494648317737,78.35230680030942,168.93149232878238,62.669523444127066,0
86.0664950612198,49.20762081825422,62.27903749631028,55.67750334722148,64.91394624074152,36.81133262396509,74.7255341219338,42.585427195434164,42.3909627453568,83.02417223250141,46.947108673322674,44.903778938942914,40.01035668742135,148.86726044141662,48.793192912272204,1
